60,2.2517911975435005,30501.4921875
65,2.2517911975435005,28001.4921875
70,2.200614124872057,26001.49296875
75,3.0917384693360366,24501.49375
80,3.0410542321338063,23001.49453125
85,3.2388663967611335,21501.49375
90,3.211009174311927,20501.48359375
95,3.2719836400818,19001.478125
100,3.4343434343434343,18501.49375
105,3.4586466165413534,17501.5046875
110,4.08266129032258,16501.48671875
115,3.7840565085771947,16001.48984375
120,3.741152679474216,15501.4875
125,3.5439137134052388,14501.4671875
130,4.433249370277078,14001.48203125
135,4.438902743142145,13501.496875
140,3.9798488664987404,13001.4890625
145,4.778496764559483,12501.49453125
150,4.431017119838873,12501.4828125
155,4.814443329989969,12001.4828125
160,5.544554455445545,11501.490625
165,4.788029925187033,11001.49140625
170,6.54296875,11001.4953125
175,5.707196029776675,10501.484375
180,5.591291439881247,10501.490625
185,5.580246913580247,10001.49375
190,4.9776007964161275,9501.49140625
195,6.308526367668803,9501.48515625
200,5.894006934125804,9501.484375
205,6.61764705882353,9001.48828125
210,7.101167315175097,9001.4921875
215,6.134371957156767,8501.50625
220,6.470588235294119,8501.490625
225,7.281553398058252,8501.4921875
230,6.9032571706368495,8001.49609375
235,7.221954742416948,8001.50546875
240,7.818532818532818,8001.4921875
245,7.457627118644068,7501.49296875
250,7.215496368038742,7501.496875
255,8.62895493767977,7501.4890625
260,7.963320463320462,7001.48984375
265,7.49154180763654,7001.4953125
270,7.618129218900675,7001.496875
275,8.25242718446602,7001.4765625
280,9.150943396226415,6501.5046875
285,9.125295508274233,6501.5015625
290,9.553231939163497,6501.48671875
295,9.173435260391782,6501.48515625
300,9.198672356567092,6501.49609375
305,9.939337377508165,6001.5078125
310,9.276879162702189,6001.48984375
315,10.239549084077032,6001.49296875
320,9.591642924976258,6001.4875
325,9.666823087752228,6001.50390625
330,10.318949343339586,5501.49375
335,10.362694300518134,5501.48671875
340,11.377245508982035,5501.503125
345,10.903135236312588,5501.4875
350,10.504201680672269,5501.49765625
355,12.443233424159855,5501.50625
360,10.140845070422536,5501.4953125
365,10.80577550069865,5001.49609375
370,9.73659454374412,5001.49921875
375,11.305952930318412,5001.5015625
380,11.529521152952116,5001.48671875
385,11.68289290681502,5001.48828125
390,10.57330827067669,5001.48671875
395,11.756569847856154,5001.4953125
400,12.119815668202765,5001.48984375
405,11.456400742115028,4501.49140625
410,11.02803738317757,4501.4875
415,11.715481171548117,4501.48359375
420,11.705069124423963,4501.496875
425,11.859713890170744,4501.4921875
430,13.822602431337236,4501.4953125
435,11.416589002795899,4501.48515625
440,11.632183908045977,4501.5015625
445,12.448886869604724,4501.50546875
450,12.5114995400184,4501.4859375
455,13.290851160673645,4001.48828125
460,13.324299909665763,4001.49921875
465,12.733911455956184,4001.49375
470,13.88638412984671,4001.4921875
475,12.993572084481176,4001.48046875
480,13.887640449438202,4001.496875
485,13.918918918918918,4001.49296875
490,13.40299863698319,4001.4890625
495,13.974187805963506,4001.51015625
500,13.619909502262443,4001.49140625
505,14.164051994621246,4001.49609375
510,12.96043656207367,4001.4953125
515,12.863636363636363,3501.49765625
520,13.819320214669052,3501.50546875
525,14.393939393939394,3501.50078125
530,14.776785714285715,3501.49140625
535,13.848920863309353,3501.496875
540,13.877733154841588,3501.5078125
545,15.353982300884955,3501.49453125
550,14.625550660792952,3501.5140625
555,16.34072142546719,3501.50390625
560,16.197488090082288,3501.51171875
565,17.098445595854923,3501.5
570,17.712334613743064,3501.50625
575,16.602316602316602,3501.51875
580,15.876468029578078,3501.5109375
585,16.041848299912818,3501.5046875
590,16.31236442516269,3501.50703125
595,16.7170626349892,3501.50625
600,15.724923346473938,3501.503125
